"","date","hour","j_day","day_time","month","year","filename"
"102","2001-04-07","01:00:00","97","ni","04","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01097lst_ni"
"103","2001-04-15","13:00:00","105","da","04","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01105lst_da"
"104","2001-04-15","01:00:00","105","ni","04","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01105lst_ni"
"105","2001-04-23","13:00:00","113","da","04","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01113lst_da"
"106","2001-04-23","01:00:00","113","ni","04","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01113lst_ni"
"107","2001-05-01","13:00:00","121","da","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01121lst_da"
"108","2001-05-01","01:00:00","121","ni","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01121lst_ni"
"109","2001-05-09","13:00:00","129","da","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01129lst_da"
"110","2001-05-09","01:00:00","129","ni","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01129lst_ni"
"111","2001-05-17","13:00:00","137","da","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01137lst_da"
"112","2001-05-17","01:00:00","137","ni","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01137lst_ni"
"113","2001-05-25","13:00:00","145","da","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01145lst_da"
"114","2001-05-25","01:00:00","145","ni","05","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01145lst_ni"
"115","2001-06-02","13:00:00","153","da","06","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01153lst_da"
"116","2001-06-02","01:00:00","153","ni","06","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01153lst_ni"
"117","2001-06-10","13:00:00","161","da","06","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01161lst_da"
"118","2001-06-10","01:00:00","161","ni","06","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01161lst_ni"
"119","2001-07-04","13:00:00","185","da","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01185lst_da"
"120","2001-07-04","01:00:00","185","ni","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01185lst_ni"
"121","2001-07-12","13:00:00","193","da","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01193lst_da"
"122","2001-07-12","01:00:00","193","ni","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01193lst_ni"
"123","2001-07-20","13:00:00","201","da","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01201lst_da"
"124","2001-07-20","01:00:00","201","ni","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01201lst_ni"
"125","2001-07-28","13:00:00","209","da","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01209lst_da"
"126","2001-07-28","01:00:00","209","ni","07","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01209lst_ni"
"127","2001-08-05","13:00:00","217","da","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01217lst_da"
"128","2001-08-05","01:00:00","217","ni","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01217lst_ni"
"129","2001-08-13","13:00:00","225","da","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01225lst_da"
"130","2001-08-13","01:00:00","225","ni","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01225lst_ni"
"131","2001-08-21","13:00:00","233","da","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01233lst_da"
"132","2001-08-21","01:00:00","233","ni","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01233lst_ni"
"133","2001-08-29","13:00:00","241","da","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01241lst_da"
"134","2001-08-29","01:00:00","241","ni","08","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01241lst_ni"
"135","2001-09-06","13:00:00","249","da","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01249lst_da"
"136","2001-09-06","01:00:00","249","ni","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01249lst_ni"
"137","2001-09-14","13:00:00","257","da","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01257lst_da"
"138","2001-09-14","01:00:00","257","ni","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01257lst_ni"
"139","2001-09-22","13:00:00","265","da","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01265lst_da"
"140","2001-09-22","01:00:00","265","ni","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01265lst_ni"
"141","2001-09-30","13:00:00","273","da","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01273lst_da"
"142","2001-09-30","01:00:00","273","ni","09","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01273lst_ni"
"143","2001-10-08","13:00:00","281","da","10","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01281lst_da"
"144","2001-10-08","01:00:00","281","ni","10","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01281lst_ni"
"145","2001-10-16","13:00:00","289","da","10","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01289lst_da"
"146","2001-10-16","01:00:00","289","ni","10","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01289lst_ni"
"147","2001-10-24","13:00:00","297","da","10","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01297lst_da"
"148","2001-10-24","01:00:00","297","ni","10","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01297lst_ni"
"149","2001-11-01","13:00:00","305","da","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01305lst_da"
"150","2001-11-01","01:00:00","305","ni","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01305lst_ni"
"151","2001-11-09","13:00:00","313","da","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01313lst_da"
"152","2001-11-09","01:00:00","313","ni","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01313lst_ni"
"153","2001-11-17","13:00:00","321","da","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01321lst_da"
"154","2001-11-17","01:00:00","321","ni","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01321lst_ni"
"155","2001-11-25","13:00:00","329","da","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01329lst_da"
"156","2001-11-25","01:00:00","329","ni","11","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01329lst_ni"
"157","2001-12-03","13:00:00","337","da","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01337lst_da"
"158","2001-12-03","01:00:00","337","ni","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01337lst_ni"
"159","2001-12-11","13:00:00","345","da","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01345lst_da"
"160","2001-12-11","01:00:00","345","ni","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01345lst_ni"
"161","2001-12-19","13:00:00","353","da","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01353lst_da"
"162","2001-12-19","01:00:00","353","ni","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01353lst_ni"
"163","2001-12-27","13:00:00","361","da","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01361lst_da"
"164","2001-12-27","01:00:00","361","ni","12","2001","C:\Estagio\raw_datav2\tidy_data_v2\a01361lst_ni"
"165","2002-01-01","13:00:00","1","da","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02001lst_da"
"166","2002-01-01","01:00:00","1","ni","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02001lst_ni"
"167","2002-01-09","13:00:00","9","da","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02009lst_da"
"168","2002-01-09","01:00:00","9","ni","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02009lst_ni"
"169","2002-01-17","13:00:00","17","da","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02017lst_da"
"170","2002-01-17","01:00:00","17","ni","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02017lst_ni"
"171","2002-01-25","13:00:00","25","da","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02025lst_da"
"172","2002-01-25","01:00:00","25","ni","01","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02025lst_ni"
"173","2002-02-02","13:00:00","33","da","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02033lst_da"
"174","2002-02-02","01:00:00","33","ni","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02033lst_ni"
"175","2002-02-10","13:00:00","41","da","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02041lst_da"
"176","2002-02-10","01:00:00","41","ni","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02041lst_ni"
"177","2002-02-18","13:00:00","49","da","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02049lst_da"
"178","2002-02-18","01:00:00","49","ni","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02049lst_ni"
"179","2002-02-26","13:00:00","57","da","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02057lst_da"
"180","2002-02-26","01:00:00","57","ni","02","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02057lst_ni"
"181","2002-03-06","13:00:00","65","da","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02065lst_da"
"182","2002-03-06","01:00:00","65","ni","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02065lst_ni"
"183","2002-03-14","13:00:00","73","da","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02073lst_da"
"184","2002-03-14","01:00:00","73","ni","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02073lst_ni"
"185","2002-03-22","13:00:00","81","da","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02081lst_da"
"186","2002-03-22","01:00:00","81","ni","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02081lst_ni"
"187","2002-03-30","13:00:00","89","da","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02089lst_da"
"188","2002-03-30","01:00:00","89","ni","03","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02089lst_ni"
"189","2002-04-07","13:00:00","97","da","04","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02097lst_da"
"190","2002-04-07","01:00:00","97","ni","04","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02097lst_ni"
"191","2002-04-15","13:00:00","105","da","04","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02105lst_da"
"192","2002-04-15","01:00:00","105","ni","04","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02105lst_ni"
"193","2002-04-23","13:00:00","113","da","04","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02113lst_da"
"194","2002-04-23","01:00:00","113","ni","04","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02113lst_ni"
"195","2002-05-01","13:00:00","121","da","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02121lst_da"
"196","2002-05-01","01:00:00","121","ni","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02121lst_ni"
"197","2002-05-09","13:00:00","129","da","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02129lst_da"
"198","2002-05-09","01:00:00","129","ni","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02129lst_ni"
"199","2002-05-17","13:00:00","137","da","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02137lst_da"
"200","2002-05-17","01:00:00","137","ni","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02137lst_ni"
"201","2002-05-25","13:00:00","145","da","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02145lst_da"
"202","2002-05-25","01:00:00","145","ni","05","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02145lst_ni"
"203","2002-06-02","13:00:00","153","da","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02153lst_da"
"204","2002-06-02","01:00:00","153","ni","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02153lst_ni"
"205","2002-06-10","13:00:00","161","da","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02161lst_da"
"206","2002-06-10","01:00:00","161","ni","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02161lst_ni"
"207","2002-06-18","13:00:00","169","da","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02169lst_da"
"208","2002-06-18","01:00:00","169","ni","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02169lst_ni"
"209","2002-06-26","13:00:00","177","da","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02177lst_da"
"210","2002-06-26","01:00:00","177","ni","06","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02177lst_ni"
"211","2002-07-04","13:00:00","185","da","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02185lst_da"
"212","2002-07-04","01:00:00","185","ni","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02185lst_ni"
"213","2002-07-12","13:00:00","193","da","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02193lst_da"
"214","2002-07-12","01:00:00","193","ni","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02193lst_ni"
"215","2002-07-20","13:00:00","201","da","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02201lst_da"
"216","2002-07-20","01:00:00","201","ni","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02201lst_ni"
"217","2002-07-28","13:00:00","209","da","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02209lst_da"
"218","2002-07-28","01:00:00","209","ni","07","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02209lst_ni"
"219","2002-08-05","13:00:00","217","da","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02217lst_da"
"220","2002-08-05","01:00:00","217","ni","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02217lst_ni"
"221","2002-08-13","13:00:00","225","da","08","2002","C:\Estagio\raw_datav2\tidy_data_v2\a02225lst_da"
